,latitude,longitude,timestamp,value,measurement,retrieved_at
771,52.5,4.5,2025-07-19T21:00:00Z,21.6,t_2m:C,2025-07-20T17:47:30Z
772,52.5,4.5,2025-07-19T22:00:00Z,20.5,t_2m:C,2025-07-20T17:47:30Z
773,52.5,4.5,2025-07-19T23:00:00Z,20.1,t_2m:C,2025-07-20T17:47:30Z
774,52.5,4.5,2025-07-20T00:00:00Z,19.8,t_2m:C,2025-07-20T17:47:30Z
775,52.5,4.7,2025-07-19T00:00:00Z,18.3,t_2m:C,2025-07-20T17:47:30Z
776,52.5,4.7,2025-07-19T01:00:00Z,17.9,t_2m:C,2025-07-20T17:47:30Z
777,52.5,4.7,2025-07-19T02:00:00Z,17.5,t_2m:C,2025-07-20T17:47:30Z
778,52.5,4.7,2025-07-19T03:00:00Z,17.2,t_2m:C,2025-07-20T17:47:30Z
779,52.5,4.7,2025-07-19T04:00:00Z,17.1,t_2m:C,2025-07-20T17:47:30Z
780,52.5,4.7,2025-07-19T05:00:00Z,17.6,t_2m:C,2025-07-20T17:47:30Z
781,52.5,4.7,2025-07-19T06:00:00Z,18.8,t_2m:C,2025-07-20T17:47:30Z
782,52.5,4.7,2025-07-19T07:00:00Z,20.6,t_2m:C,2025-07-20T17:47:30Z
783,52.5,4.7,2025-07-19T08:00:00Z,22.2,t_2m:C,2025-07-20T17:47:30Z
784,52.5,4.7,2025-07-19T09:00:00Z,23.6,t_2m:C,2025-07-20T17:47:30Z
785,52.5,4.7,2025-07-19T10:00:00Z,24.9,t_2m:C,2025-07-20T17:47:30Z
786,52.5,4.7,2025-07-19T11:00:00Z,25.6,t_2m:C,2025-07-20T17:47:30Z
787,52.5,4.7,2025-07-19T12:00:00Z,26.6,t_2m:C,2025-07-20T17:47:30Z
788,52.5,4.7,2025-07-19T13:00:00Z,28.0,t_2m:C,2025-07-20T17:47:30Z
789,52.5,4.7,2025-07-19T14:00:00Z,28.4,t_2m:C,2025-07-20T17:47:30Z
790,52.5,4.7,2025-07-19T15:00:00Z,27.9,t_2m:C,2025-07-20T17:47:30Z
791,52.5,4.7,2025-07-19T16:00:00Z,27.2,t_2m:C,2025-07-20T17:47:30Z
792,52.5,4.7,2025-07-19T17:00:00Z,26.7,t_2m:C,2025-07-20T17:47:30Z
793,52.5,4.7,2025-07-19T18:00:00Z,26.2,t_2m:C,2025-07-20T17:47:30Z
794,52.5,4.7,2025-07-19T19:00:00Z,24.6,t_2m:C,2025-07-20T17:47:30Z
795,52.5,4.7,2025-07-19T20:00:00Z,22.6,t_2m:C,2025-07-20T17:47:30Z
796,52.5,4.7,2025-07-19T21:00:00Z,21.5,t_2m:C,2025-07-20T17:47:30Z
797,52.5,4.7,2025-07-19T22:00:00Z,20.8,t_2m:C,2025-07-20T17:47:30Z
798,52.5,4.7,2025-07-19T23:00:00Z,20.1,t_2m:C,2025-07-20T17:47:30Z
799,52.5,4.7,2025-07-20T00:00:00Z,19.4,t_2m:C,2025-07-20T17:47:30Z
800,52.5,4.9,2025-07-19T00:00:00Z,18.0,t_2m:C,2025-07-20T17:47:30Z
801,52.5,4.9,2025-07-19T01:00:00Z,17.7,t_2m:C,2025-07-20T17:47:30Z
802,52.5,4.9,2025-07-19T02:00:00Z,17.4,t_2m:C,2025-07-20T17:47:30Z
803,52.5,4.9,2025-07-19T03:00:00Z,17.1,t_2m:C,2025-07-20T17:47:30Z
804,52.5,4.9,2025-07-19T04:00:00Z,17.0,t_2m:C,2025-07-20T17:47:30Z
805,52.5,4.9,2025-07-19T05:00:00Z,17.7,t_2m:C,2025-07-20T17:47:30Z
806,52.5,4.9,2025-07-19T06:00:00Z,18.8,t_2m:C,2025-07-20T17:47:30Z
807,52.5,4.9,2025-07-19T07:00:00Z,20.4,t_2m:C,2025-07-20T17:47:30Z
808,52.5,4.9,2025-07-19T08:00:00Z,21.9,t_2m:C,2025-07-20T17:47:30Z
809,52.5,4.9,2025-07-19T09:00:00Z,23.2,t_2m:C,2025-07-20T17:47:30Z
810,52.5,4.9,2025-07-19T10:00:00Z,24.5,t_2m:C,2025-07-20T17:47:30Z
811,52.5,4.9,2025-07-19T11:00:00Z,25.3,t_2m:C,2025-07-20T17:47:30Z
812,52.5,4.9,2025-07-19T12:00:00Z,26.2,t_2m:C,2025-07-20T17:47:30Z
813,52.5,4.9,2025-07-19T13:00:00Z,27.6,t_2m:C,2025-07-20T17:47:30Z
814,52.5,4.9,2025-07-19T14:00:00Z,28.0,t_2m:C,2025-07-20T17:47:30Z
815,52.5,4.9,2025-07-19T15:00:00Z,27.9,t_2m:C,2025-07-20T17:47:30Z
816,52.5,4.9,2025-07-19T16:00:00Z,27.3,t_2m:C,2025-07-20T17:47:30Z
817,52.5,4.9,2025-07-19T17:00:00Z,26.7,t_2m:C,2025-07-20T17:47:30Z
818,52.5,4.9,2025-07-19T18:00:00Z,26.0,t_2m:C,2025-07-20T17:47:30Z
819,52.5,4.9,2025-07-19T19:00:00Z,24.1,t_2m:C,2025-07-20T17:47:30Z
820,52.5,4.9,2025-07-19T20:00:00Z,21.7,t_2m:C,2025-07-20T17:47:30Z
821,52.5,4.9,2025-07-19T21:00:00Z,20.7,t_2m:C,2025-07-20T17:47:30Z
822,52.5,4.9,2025-07-19T22:00:00Z,20.2,t_2m:C,2025-07-20T17:47:30Z
823,52.5,4.9,2025-07-19T23:00:00Z,20.0,t_2m:C,2025-07-20T17:47:30Z
824,52.5,4.9,2025-07-20T00:00:00Z,19.2,t_2m:C,2025-07-20T17:47:30Z
825,52.5,5.1,2025-07-19T00:00:00Z,18.8,t_2m:C,2025-07-20T17:47:30Z
826,52.5,5.1,2025-07-19T01:00:00Z,18.4,t_2m:C,2025-07-20T17:47:30Z
827,52.5,5.1,2025-07-19T02:00:00Z,18.1,t_2m:C,2025-07-20T17:47:30Z
828,52.5,5.1,2025-07-19T03:00:00Z,17.9,t_2m:C,2025-07-20T17:47:30Z
829,52.5,5.1,2025-07-19T04:00:00Z,17.8,t_2m:C,2025-07-20T17:47:30Z
830,52.5,5.1,2025-07-19T05:00:00Z,18.1,t_2m:C,2025-07-20T17:47:30Z
831,52.5,5.1,2025-07-19T06:00:00Z,18.7,t_2m:C,2025-07-20T17:47:30Z
832,52.5,5.1,2025-07-19T07:00:00Z,19.9,t_2m:C,2025-07-20T17:47:30Z
833,52.5,5.1,2025-07-19T08:00:00Z,21.2,t_2m:C,2025-07-20T17:47:30Z
834,52.5,5.1,2025-07-19T09:00:00Z,22.4,t_2m:C,2025-07-20T17:47:30Z
835,52.5,5.1,2025-07-19T10:00:00Z,23.8,t_2m:C,2025-07-20T17:47:30Z
836,52.5,5.1,2025-07-19T11:00:00Z,24.7,t_2m:C,2025-07-20T17:47:30Z
837,52.5,5.1,2025-07-19T12:00:00Z,25.5,t_2m:C,2025-07-20T17:47:30Z
838,52.5,5.1,2025-07-19T13:00:00Z,26.5,t_2m:C,2025-07-20T17:47:30Z
839,52.5,5.1,2025-07-19T14:00:00Z,26.9,t_2m:C,2025-07-20T17:47:30Z
840,52.5,5.1,2025-07-19T15:00:00Z,27.0,t_2m:C,2025-07-20T17:47:30Z
841,52.5,5.1,2025-07-19T16:00:00Z,26.8,t_2m:C,2025-07-20T17:47:30Z
842,52.5,5.1,2025-07-19T17:00:00Z,26.5,t_2m:C,2025-07-20T17:47:30Z
843,52.5,5.1,2025-07-19T18:00:00Z,25.9,t_2m:C,2025-07-20T17:47:30Z
844,52.5,5.1,2025-07-19T19:00:00Z,24.2,t_2m:C,2025-07-20T17:47:30Z
845,52.5,5.1,2025-07-19T20:00:00Z,21.8,t_2m:C,2025-07-20T17:47:30Z
846,52.5,5.1,2025-07-19T21:00:00Z,20.8,t_2m:C,2025-07-20T17:47:30Z
847,52.5,5.1,2025-07-19T22:00:00Z,20.5,t_2m:C,2025-07-20T17:47:30Z
848,52.5,5.1,2025-07-19T23:00:00Z,20.3,t_2m:C,2025-07-20T17:47:30Z
849,52.5,5.1,2025-07-20T00:00:00Z,20.0,t_2m:C,2025-07-20T17:47:30Z
850,52.5,5.3,2025-07-19T00:00:00Z,17.2,t_2m:C,2025-07-20T17:47:30Z
851,52.5,5.3,2025-07-19T01:00:00Z,16.8,t_2m:C,2025-07-20T17:47:30Z
852,52.5,5.3,2025-07-19T02:00:00Z,16.5,t_2m:C,2025-07-20T17:47:30Z
853,52.5,5.3,2025-07-19T03:00:00Z,16.8,t_2m:C,2025-07-20T17:47:30Z
854,52.5,5.3,2025-07-19T04:00:00Z,17.8,t_2m:C,2025-07-20T17:47:30Z
855,52.5,5.3,2025-07-19T05:00:00Z,18.4,t_2m:C,2025-07-20T17:47:30Z
856,52.5,5.3,2025-07-19T06:00:00Z,19.2,t_2m:C,2025-07-20T17:47:30Z
857,52.5,5.3,2025-07-19T07:00:00Z,20.9,t_2m:C,2025-07-20T17:47:30Z
858,52.5,5.3,2025-07-19T08:00:00Z,22.5,t_2m:C,2025-07-20T17:47:30Z
859,52.5,5.3,2025-07-19T09:00:00Z,24.2,t_2m:C,2025-07-20T17:47:30Z
860,52.5,5.3,2025-07-19T10:00:00Z,25.7,t_2m:C,2025-07-20T17:47:30Z
861,52.5,5.3,2025-07-19T11:00:00Z,26.8,t_2m:C,2025-07-20T17:47:30Z
862,52.5,5.3,2025-07-19T12:00:00Z,27.4,t_2m:C,2025-07-20T17:47:30Z
863,52.5,5.3,2025-07-19T13:00:00Z,27.7,t_2m:C,2025-07-20T17:47:30Z
864,52.5,5.3,2025-07-19T14:00:00Z,27.8,t_2m:C,2025-07-20T17:47:30Z
865,52.5,5.3,2025-07-19T15:00:00Z,26.8,t_2m:C,2025-07-20T17:47:30Z
866,52.5,5.3,2025-07-19T16:00:00Z,26.9,t_2m:C,2025-07-20T17:47:30Z
867,52.5,5.3,2025-07-19T17:00:00Z,26.1,t_2m:C,2025-07-20T17:47:30Z
868,52.5,5.3,2025-07-19T18:00:00Z,25.2,t_2m:C,2025-07-20T17:47:30Z
869,52.5,5.3,2025-07-19T19:00:00Z,24.1,t_2m:C,2025-07-20T17:47:30Z
870,52.5,5.3,2025-07-19T20:00:00Z,21.7,t_2m:C,2025-07-20T17:47:30Z
871,52.5,5.3,2025-07-19T21:00:00Z,20.1,t_2m:C,2025-07-20T17:47:30Z
872,52.5,5.3,2025-07-19T22:00:00Z,19.9,t_2m:C,2025-07-20T17:47:30Z
873,52.5,5.3,2025-07-19T23:00:00Z,19.6,t_2m:C,2025-07-20T17:47:30Z
874,52.5,5.3,2025-07-20T00:00:00Z,19.4,t_2m:C,2025-07-20T17:47:30Z
875,52.5,5.5,2025-07-19T00:00:00Z,17.4,t_2m:C,2025-07-20T17:47:30Z
876,52.5,5.5,2025-07-19T01:00:00Z,17.1,t_2m:C,2025-07-20T17:47:30Z
877,52.5,5.5,2025-07-19T02:00:00Z,16.8,t_2m:C,2025-07-20T17:47:30Z
878,52.5,5.5,2025-07-19T03:00:00Z,16.5,t_2m:C,2025-07-20T17:47:30Z
879,52.5,5.5,2025-07-19T04:00:00Z,16.4,t_2m:C,2025-07-20T17:47:30Z
880,52.5,5.5,2025-07-19T05:00:00Z,16.9,t_2m:C,2025-07-20T17:47:30Z
881,52.5,5.5,2025-07-19T06:00:00Z,17.9,t_2m:C,2025-07-20T17:47:30Z
882,52.5,5.5,2025-07-19T07:00:00Z,19.9,t_2m:C,2025-07-20T17:47:30Z
883,52.5,5.5,2025-07-19T08:00:00Z,21.6,t_2m:C,2025-07-20T17:47:30Z
884,52.5,5.5,2025-07-19T09:00:00Z,23.4,t_2m:C,2025-07-20T17:47:30Z
885,52.5,5.5,2025-07-19T10:00:00Z,24.8,t_2m:C,2025-07-20T17:47:30Z
886,52.5,5.5,2025-07-19T11:00:00Z,25.9,t_2m:C,2025-07-20T17:47:30Z
887,52.5,5.5,2025-07-19T12:00:00Z,26.5,t_2m:C,2025-07-20T17:47:30Z
888,52.5,5.5,2025-07-19T13:00:00Z,27.2,t_2m:C,2025-07-20T17:47:30Z
889,52.5,5.5,2025-07-19T14:00:00Z,27.5,t_2m:C,2025-07-20T17:47:30Z
890,52.5,5.5,2025-07-19T15:00:00Z,27.7,t_2m:C,2025-07-20T17:47:30Z
891,52.5,5.5,2025-07-19T16:00:00Z,27.8,t_2m:C,2025-07-20T17:47:30Z
892,52.5,5.5,2025-07-19T17:00:00Z,26.7,t_2m:C,2025-07-20T17:47:30Z
893,52.5,5.5,2025-07-19T18:00:00Z,25.5,t_2m:C,2025-07-20T17:47:30Z
894,52.5,5.5,2025-07-19T19:00:00Z,24.7,t_2m:C,2025-07-20T17:47:30Z
895,52.5,5.5,2025-07-19T20:00:00Z,22.2,t_2m:C,2025-07-20T17:47:30Z
896,52.5,5.5,2025-07-19T21:00:00Z,21.0,t_2m:C,2025-07-20T17:47:30Z
897,52.5,5.5,2025-07-19T22:00:00Z,20.1,t_2m:C,2025-07-20T17:47:30Z
898,52.5,5.5,2025-07-19T23:00:00Z,20.1,t_2m:C,2025-07-20T17:47:30Z
899,52.5,5.5,2025-07-20T00:00:00Z,19.9,t_2m:C,2025-07-20T17:47:30Z
900,51.5,4.5,2025-07-19T00:00:00Z,58.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
901,51.5,4.5,2025-07-19T01:00:00Z,65.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
902,51.5,4.5,2025-07-19T02:00:00Z,70.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
903,51.5,4.5,2025-07-19T03:00:00Z,76.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
904,51.5,4.5,2025-07-19T04:00:00Z,81.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
905,51.5,4.5,2025-07-19T05:00:00Z,81.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
906,51.5,4.5,2025-07-19T06:00:00Z,80.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
907,51.5,4.5,2025-07-19T07:00:00Z,70.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
908,51.5,4.5,2025-07-19T08:00:00Z,59.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
909,51.5,4.5,2025-07-19T09:00:00Z,48.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
910,51.5,4.5,2025-07-19T10:00:00Z,38.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
911,51.5,4.5,2025-07-19T11:00:00Z,33.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
912,51.5,4.5,2025-07-19T12:00:00Z,31.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
913,51.5,4.5,2025-07-19T13:00:00Z,28.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
914,51.5,4.5,2025-07-19T14:00:00Z,30.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
915,51.5,4.5,2025-07-19T15:00:00Z,40.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
916,51.5,4.5,2025-07-19T16:00:00Z,53.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
917,51.5,4.5,2025-07-19T17:00:00Z,54.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
918,51.5,4.5,2025-07-19T18:00:00Z,58.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
919,51.5,4.5,2025-07-19T19:00:00Z,75.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
920,51.5,4.5,2025-07-19T20:00:00Z,76.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
921,51.5,4.5,2025-07-19T21:00:00Z,83.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
922,51.5,4.5,2025-07-19T22:00:00Z,87.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
923,51.5,4.5,2025-07-19T23:00:00Z,90.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
924,51.5,4.5,2025-07-20T00:00:00Z,91.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
925,51.5,4.7,2025-07-19T00:00:00Z,59.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
926,51.5,4.7,2025-07-19T01:00:00Z,67.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
927,51.5,4.7,2025-07-19T02:00:00Z,73.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
928,51.5,4.7,2025-07-19T03:00:00Z,80.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
929,51.5,4.7,2025-07-19T04:00:00Z,86.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
930,51.5,4.7,2025-07-19T05:00:00Z,84.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
931,51.5,4.7,2025-07-19T06:00:00Z,81.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
932,51.5,4.7,2025-07-19T07:00:00Z,70.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
933,51.5,4.7,2025-07-19T08:00:00Z,60.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
934,51.5,4.7,2025-07-19T09:00:00Z,48.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
935,51.5,4.7,2025-07-19T10:00:00Z,38.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
936,51.5,4.7,2025-07-19T11:00:00Z,33.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
937,51.5,4.7,2025-07-19T12:00:00Z,31.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
938,51.5,4.7,2025-07-19T13:00:00Z,29.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
939,51.5,4.7,2025-07-19T14:00:00Z,28.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
940,51.5,4.7,2025-07-19T15:00:00Z,39.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
941,51.5,4.7,2025-07-19T16:00:00Z,51.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
942,51.5,4.7,2025-07-19T17:00:00Z,52.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
943,51.5,4.7,2025-07-19T18:00:00Z,56.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
944,51.5,4.7,2025-07-19T19:00:00Z,70.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
945,51.5,4.7,2025-07-19T20:00:00Z,69.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
946,51.5,4.7,2025-07-19T21:00:00Z,75.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
947,51.5,4.7,2025-07-19T22:00:00Z,81.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
948,51.5,4.7,2025-07-19T23:00:00Z,85.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
949,51.5,4.7,2025-07-20T00:00:00Z,88.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
950,51.5,4.9,2025-07-19T00:00:00Z,59.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
951,51.5,4.9,2025-07-19T01:00:00Z,70.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
952,51.5,4.9,2025-07-19T02:00:00Z,78.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
953,51.5,4.9,2025-07-19T03:00:00Z,84.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
954,51.5,4.9,2025-07-19T04:00:00Z,88.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
955,51.5,4.9,2025-07-19T05:00:00Z,84.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
956,51.5,4.9,2025-07-19T06:00:00Z,79.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
957,51.5,4.9,2025-07-19T07:00:00Z,67.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
958,51.5,4.9,2025-07-19T08:00:00Z,57.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
959,51.5,4.9,2025-07-19T09:00:00Z,46.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
960,51.5,4.9,2025-07-19T10:00:00Z,37.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
961,51.5,4.9,2025-07-19T11:00:00Z,32.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
962,51.5,4.9,2025-07-19T12:00:00Z,31.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
963,51.5,4.9,2025-07-19T13:00:00Z,31.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
964,51.5,4.9,2025-07-19T14:00:00Z,27.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
965,51.5,4.9,2025-07-19T15:00:00Z,37.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
966,51.5,4.9,2025-07-19T16:00:00Z,48.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
967,51.5,4.9,2025-07-19T17:00:00Z,52.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
968,51.5,4.9,2025-07-19T18:00:00Z,54.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
969,51.5,4.9,2025-07-19T19:00:00Z,78.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
970,51.5,4.9,2025-07-19T20:00:00Z,76.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
971,51.5,4.9,2025-07-19T21:00:00Z,76.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
972,51.5,4.9,2025-07-19T22:00:00Z,81.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
973,51.5,4.9,2025-07-19T23:00:00Z,84.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
974,51.5,4.9,2025-07-20T00:00:00Z,88.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
975,51.5,5.1,2025-07-19T00:00:00Z,61.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
976,51.5,5.1,2025-07-19T01:00:00Z,72.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
977,51.5,5.1,2025-07-19T02:00:00Z,80.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
978,51.5,5.1,2025-07-19T03:00:00Z,85.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
979,51.5,5.1,2025-07-19T04:00:00Z,89.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
980,51.5,5.1,2025-07-19T05:00:00Z,84.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
981,51.5,5.1,2025-07-19T06:00:00Z,77.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
982,51.5,5.1,2025-07-19T07:00:00Z,66.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
983,51.5,5.1,2025-07-19T08:00:00Z,55.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
984,51.5,5.1,2025-07-19T09:00:00Z,45.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
985,51.5,5.1,2025-07-19T10:00:00Z,36.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
986,51.5,5.1,2025-07-19T11:00:00Z,31.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
987,51.5,5.1,2025-07-19T12:00:00Z,31.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
988,51.5,5.1,2025-07-19T13:00:00Z,32.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
989,51.5,5.1,2025-07-19T14:00:00Z,28.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
990,51.5,5.1,2025-07-19T15:00:00Z,34.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
991,51.5,5.1,2025-07-19T16:00:00Z,46.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
992,51.5,5.1,2025-07-19T17:00:00Z,49.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
993,51.5,5.1,2025-07-19T18:00:00Z,52.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
994,51.5,5.1,2025-07-19T19:00:00Z,73.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
995,51.5,5.1,2025-07-19T20:00:00Z,76.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
996,51.5,5.1,2025-07-19T21:00:00Z,81.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
997,51.5,5.1,2025-07-19T22:00:00Z,81.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
998,51.5,5.1,2025-07-19T23:00:00Z,82.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
999,51.5,5.1,2025-07-20T00:00:00Z,85.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
1000,51.5,5.3,2025-07-19T00:00:00Z,65.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
1001,51.5,5.3,2025-07-19T01:00:00Z,76.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
1002,51.5,5.3,2025-07-19T02:00:00Z,82.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
1003,51.5,5.3,2025-07-19T03:00:00Z,87.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
1004,51.5,5.3,2025-07-19T04:00:00Z,89.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
1005,51.5,5.3,2025-07-19T05:00:00Z,84.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
1006,51.5,5.3,2025-07-19T06:00:00Z,76.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
1007,51.5,5.3,2025-07-19T07:00:00Z,64.4,relative_humidity_2m:p,2025-07-20T17:47:30Z
1008,51.5,5.3,2025-07-19T08:00:00Z,53.9,relative_humidity_2m:p,2025-07-20T17:47:30Z
1009,51.5,5.3,2025-07-19T09:00:00Z,45.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
1010,51.5,5.3,2025-07-19T10:00:00Z,37.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
1011,51.5,5.3,2025-07-19T11:00:00Z,31.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
1012,51.5,5.3,2025-07-19T12:00:00Z,31.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
1013,51.5,5.3,2025-07-19T13:00:00Z,34.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
1014,51.5,5.3,2025-07-19T14:00:00Z,31.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
1015,51.5,5.3,2025-07-19T15:00:00Z,31.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
1016,51.5,5.3,2025-07-19T16:00:00Z,44.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
1017,51.5,5.3,2025-07-19T17:00:00Z,49.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
1018,51.5,5.3,2025-07-19T18:00:00Z,51.6,relative_humidity_2m:p,2025-07-20T17:47:30Z
1019,51.5,5.3,2025-07-19T19:00:00Z,67.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
1020,51.5,5.3,2025-07-19T20:00:00Z,74.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
1021,51.5,5.3,2025-07-19T21:00:00Z,80.8,relative_humidity_2m:p,2025-07-20T17:47:30Z
1022,51.5,5.3,2025-07-19T22:00:00Z,82.2,relative_humidity_2m:p,2025-07-20T17:47:30Z
1023,51.5,5.3,2025-07-19T23:00:00Z,83.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
1024,51.5,5.3,2025-07-20T00:00:00Z,84.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
1025,51.5,5.5,2025-07-19T00:00:00Z,72.1,relative_humidity_2m:p,2025-07-20T17:47:30Z
1026,51.5,5.5,2025-07-19T01:00:00Z,80.0,relative_humidity_2m:p,2025-07-20T17:47:30Z
1027,51.5,5.5,2025-07-19T02:00:00Z,85.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
1028,51.5,5.5,2025-07-19T03:00:00Z,89.3,relative_humidity_2m:p,2025-07-20T17:47:30Z
1029,51.5,5.5,2025-07-19T04:00:00Z,90.7,relative_humidity_2m:p,2025-07-20T17:47:30Z
1030,51.5,5.5,2025-07-19T05:00:00Z,85.5,relative_humidity_2m:p,2025-07-20T17:47:30Z
